customer_id,recency,frequency,monetary,Segment
CS8132,07/12/14,10,406,Silver-P2
CS8133,20/12/14,12,509,Silver-P2
CS8134,07/01/15,11,446,Silver-P2
CS8135,31/12/14,18,722,Gold-P1
CS8136,16/01/15,11,383,Silver-P2
CS8137,04/03/15,12,528,Silver-P2
CS8138,26/01/15,15,609,Gold-P1
CS8139,24/12/14,15,717,Gold-P1
CS8140,19/12/14,17,820,Gold-P1
CS8141,16/03/15,14,632,Gold-P1
CS8142,12/02/15,14,710,Gold-P1
CS8143,14/02/15,12,534,Silver-P2
CS8144,13/07/14,5,220,Silver-P2
CS8145,06/03/15,12,471,Silver-P2
CS8146,30/12/14,13,574,Silver-P2
CS8147,14/02/15,10,398,Silver-P2
CS8148,01/01/15,17,718,Gold-P1
CS8149,28/02/15,13,522,Silver-P2
CS8150,28/08/14,12,515,Silver-P2
CS8151,21/12/14,9,321,Silver-P2
CS8152,28/01/15,8,355,Silver-P2
CS8153,22/12/14,13,506,Silver-P2
CS8154,08/09/14,12,386,Silver-P2
CS8155,03/01/15,12,478,Silver-P2
CS8156,03/07/14,10,418,Silver-P2
CS8157,25/05/14,8,315,Silver-P2
CS8158,09/09/14,11,528,Silver-P2
CS8159,29/08/14,8,347,Silver-P2
CS8160,19/11/14,5,269,Silver-P2
CS8161,17/02/15,14,766,Gold-P1
CS8162,15/01/15,13,702,Gold-P1
CS8163,04/09/14,8,430,Silver-P2
CS8164,24/06/14,11,569,Silver-P2
CS8165,10/11/14,10,488,Silver-P2
CS8166,29/08/14,14,631,Gold-P1
CS8167,19/12/14,15,590,Silver-P2
CS8168,29/01/15,11,456,Silver-P2
CS8169,27/01/15,7,401,Silver-P2
CS8170,07/01/15,11,424,Silver-P2
CS8171,25/12/14,9,403,Silver-P2
CS8172,15/02/15,11,414,Silver-P2
CS8173,01/11/13,9,371,Silver-P2
CS8174,14/12/14,18,862,Gold-P1
CS8175,15/11/14,13,564,Silver-P2
CS8176,28/12/14,15,774,Gold-P1
CS8177,30/01/15,11,350,Silver-P2
CS8178,11/02/15,12,525,Silver-P2
CS8179,25/12/14,23,960,Gold-P1
CS8180,05/11/14,14,624,Gold-P1
CS8181,21/12/14,10,416,Silver-P2
CS8182,24/09/14,16,596,Silver-P2
CS8183,16/01/15,9,305,Silver-P2
CS8184,02/03/15,16,745,Gold-P1
CS8185,03/10/14,10,469,Silver-P2
CS8186,07/11/14,9,316,Silver-P2
CS8187,20/01/15,18,753,Gold-P1
CS8188,15/03/15,11,542,Silver-P2
CS8189,26/12/14,10,406,Silver-P2
CS8190,17/11/14,15,652,Gold-P1
CS8191,11/02/15,18,769,Gold-P1
CS8192,15/10/14,6,287,Silver-P2
CS8193,25/05/14,9,490,Silver-P2
CS8194,18/01/15,20,917,Gold-P1
CS8195,03/03/15,15,607,Gold-P1
CS8196,07/11/14,11,433,Silver-P2
CS8197,19/11/14,15,663,Gold-P1
CS8198,15/10/14,13,614,Gold-P1
CS8199,03/01/15,17,628,Gold-P1
CS8200,09/02/15,13,537,Silver-P2
CS8201,05/02/14,9,402,Silver-P2
CS8202,31/01/15,19,927,Gold-P1
CS8203,13/03/15,8,391,Silver-P2
CS8204,15/01/14,8,343,Silver-P2
CS8205,16/01/15,19,877,Gold-P1
CS8206,28/02/15,9,442,Silver-P2
CS8207,22/02/15,16,781,Gold-P1
CS8208,02/02/15,19,870,Gold-P1
CS8209,29/10/14,9,414,Silver-P2
CS8210,10/12/14,12,569,Silver-P2
CS8211,05/07/14,8,320,Silver-P2
CS8212,21/11/14,12,548,Silver-P2
CS8213,27/01/15,16,645,Gold-P1
CS8214,06/01/15,8,316,Silver-P2
CS8215,15/02/15,21,1031,Silver-P2
CS8216,28/08/14,10,498,Silver-P2
CS8217,07/01/15,10,528,Silver-P2
CS8218,23/11/14,13,595,Silver-P2
CS8219,14/02/15,13,586,Silver-P2
CS8220,13/02/15,19,918,Gold-P1
CS8221,06/11/14,13,634,Gold-P1
CS8222,19/01/15,10,444,Silver-P2
CS8223,13/03/15,17,787,Gold-P1
CS8224,21/12/14,5,187,Silver-P2
CS8225,09/05/14,11,451,Silver-P2
CS8226,09/03/15,12,659,Gold-P1
CS8227,15/01/15,13,582,Silver-P2
CS8228,06/03/15,13,587,Silver-P2
CS8229,17/02/15,15,662,Gold-P1
CS8230,18/01/15,16,750,Gold-P1
CS8231,19/01/15,11,537,Silver-P2
CS8232,01/09/14,15,774,Gold-P1
CS8233,01/03/15,18,911,Gold-P1
CS8234,21/12/14,5,157,Silver-P2
CS8235,13/02/15,13,674,Gold-P1
CS8236,31/10/14,11,508,Silver-P2
CS8237,18/02/15,17,751,Gold-P1
CS8238,19/05/14,9,464,Silver-P2
CS8239,27/05/14,14,645,Gold-P1
CS8240,22/11/14,8,322,Silver-P2
CS8241,14/03/15,14,535,Silver-P2
CS8242,03/12/14,11,411,Silver-P2
CS8243,23/02/15,10,392,Silver-P2
CS8244,06/02/15,13,481,Silver-P2
CS8245,05/08/14,13,621,Gold-P1
CS8246,09/03/15,14,525,Silver-P2
CS8247,09/03/15,12,531,Silver-P2
CS8248,15/01/15,10,449,Silver-P2
CS8249,27/08/14,15,597,Silver-P2
CS8250,07/03/15,15,676,Gold-P1
CS8251,03/03/15,14,567,Silver-P2
CS8252,13/12/14,20,918,Gold-P1
CS8253,11/11/14,9,359,Silver-P2
CS8254,24/09/14,12,539,Silver-P2
CS8255,04/12/14,9,434,Silver-P2
CS8256,24/01/14,10,463,Silver-P2
CS8257,27/12/14,18,877,Gold-P1
CS8258,02/10/14,11,425,Silver-P2
CS8259,16/02/15,11,599,Silver-P2
CS8260,13/10/14,11,590,Silver-P2
CS8261,07/03/14,10,458,Silver-P2
CS8262,22/11/14,11,373,Silver-P2
CS8263,05/02/15,21,810,Gold-P1
CS8264,02/02/15,16,826,Gold-P1
CS8265,13/11/14,7,312,Silver-P2
CS8266,23/02/15,11,558,Silver-P2
CS8267,11/01/15,12,552,Silver-P2
CS8268,07/01/15,10,475,Silver-P2
CS8269,10/03/15,13,515,Silver-P2
CS8270,02/11/14,14,529,Silver-P2
CS8271,09/03/15,10,374,Silver-P2
CS8272,06/10/14,12,605,Gold-P1
CS8273,03/05/14,15,769,Gold-P1
CS8274,22/02/15,12,568,Silver-P2
CS8275,14/02/15,12,589,Silver-P2
CS8276,08/10/14,11,502,Silver-P2
CS8277,06/07/14,15,673,Gold-P1
CS8278,19/08/14,6,264,Silver-P2
CS8279,07/01/15,13,586,Silver-P2
CS8280,25/12/14,19,898,Gold-P1
CS8281,17/02/14,10,436,Silver-P2
CS8282,09/01/15,14,662,Gold-P1
CS8283,01/03/15,14,561,Silver-P2
CS8284,16/11/14,21,1053,Silver-P2
CS8285,09/03/15,20,1018,Silver-P2
CS8286,26/02/14,8,363,Silver-P2
CS8287,03/02/15,11,424,Silver-P2
CS8288,09/02/15,16,750,Gold-P1
CS8289,08/10/14,11,490,Silver-P2
CS8290,13/03/15,13,589,Silver-P2
CS8291,13/03/15,15,722,Gold-P1
CS8292,05/11/14,14,796,Gold-P1
CS8293,30/01/15,17,819,Gold-P1
CS8294,04/03/15,18,842,Gold-P1
CS8295,31/10/14,12,396,Silver-P2
CS8296,19/01/15,16,641,Gold-P1
CS8297,02/01/15,12,616,Gold-P1
CS8298,04/02/15,12,384,Silver-P2
CS8299,05/10/13,16,777,Gold-P1
CS8300,23/12/14,13,576,Silver-P2
CS8301,27/10/13,9,355,Silver-P2
CS8302,24/12/14,15,671,Gold-P1
CS8303,20/01/15,13,688,Gold-P1
CS8304,06/03/15,8,390,Silver-P2
CS8305,06/02/15,13,541,Silver-P2
CS8306,21/01/15,18,876,Gold-P1
CS8307,23/12/13,11,353,Silver-P2
CS8308,30/12/14,14,548,Silver-P2
CS8309,29/01/15,14,734,Gold-P1
CS8310,16/02/15,24,1202,Silver-P2
CS8311,30/07/14,12,523,Silver-P2
CS8312,27/11/14,20,908,Gold-P1
CS8313,06/03/15,16,571,Silver-P2
CS8314,02/01/15,9,366,Silver-P2
CS8315,18/09/14,8,342,Silver-P2
CS8316,13/03/15,25,1026,Premium-P0
CS8317,04/03/15,19,957,Gold-P1
CS8318,22/11/14,12,556,Silver-P2
CS8319,29/11/14,14,636,Gold-P1
CS8320,28/12/14,14,552,Silver-P2
CS8321,25/08/14,11,604,Gold-P1
CS8322,10/02/15,12,351,Silver-P2
CS8323,12/02/15,16,794,Gold-P1
CS8324,15/02/15,9,461,Silver-P2
CS8325,11/01/15,14,579,Silver-P2
CS8326,21/02/15,5,209,Silver-P2
CS8327,13/01/15,15,598,Silver-P2
CS8328,20/02/15,18,772,Gold-P1
CS8329,15/07/14,18,742,Gold-P1
CS8330,17/10/14,14,610,Gold-P1
CS8331,22/01/15,14,532,Silver-P2
CS8332,29/01/14,9,439,Silver-P2
CS8333,22/02/15,16,636,Gold-P1
CS8334,30/12/14,12,495,Silver-P2
CS8335,26/07/14,11,581,Silver-P2
CS8336,22/02/15,16,692,Gold-P1
CS8337,11/03/15,16,737,Gold-P1
CS8338,04/11/14,17,668,Gold-P1
CS8339,07/01/15,9,361,Silver-P2
CS8340,24/01/15,15,742,Gold-P1
CS8341,18/02/15,17,740,Gold-P1
CS8342,14/01/15,13,618,Gold-P1
CS8343,25/03/14,11,581,Silver-P2
CS8344,24/11/14,10,349,Silver-P2
CS8345,08/03/15,17,839,Gold-P1
CS8346,04/02/15,20,959,Gold-P1
CS8347,26/11/14,9,347,Silver-P2
CS8348,25/10/14,20,1055,Silver-P2
CS8349,17/12/14,13,694,Gold-P1
CS8350,26/02/15,19,991,Gold-P1
CS8351,11/01/15,19,748,Gold-P1
CS8352,06/10/14,15,654,Gold-P1
CS8353,24/11/14,10,546,Silver-P2
CS8354,04/03/15,13,553,Silver-P2
CS8355,16/02/14,11,477,Silver-P2
CS8356,31/08/14,14,688,Gold-P1
CS8357,15/03/15,16,579,Silver-P2
CS8358,21/07/14,10,364,Silver-P2
CS8359,29/11/14,15,669,Gold-P1
CS8360,06/02/15,9,436,Silver-P2
CS8361,08/10/14,23,988,Gold-P1
CS8362,10/01/15,16,785,Gold-P1
CS8363,26/02/15,18,1006,Silver-P2
CS8364,22/02/15,17,735,Gold-P1
CS8365,29/12/14,9,504,Silver-P2
CS8366,28/02/15,14,651,Gold-P1
CS8367,16/07/14,14,728,Gold-P1
CS8368,09/03/15,18,701,Gold-P1
CS8369,28/01/15,18,798,Gold-P1
CS8370,06/03/15,13,634,Gold-P1
CS8371,23/01/15,16,546,Silver-P2
CS8372,24/02/15,17,763,Gold-P1
CS8373,13/10/14,16,742,Gold-P1
CS8374,26/10/14,16,596,Silver-P2
CS8375,07/02/15,11,428,Silver-P2
CS8377,12/01/15,18,823,Gold-P1
CS8378,29/12/14,19,916,Gold-P1
CS8379,28/01/15,11,470,Silver-P2
CS8380,01/12/14,7,393,Silver-P2
CS8381,28/01/15,14,660,Gold-P1
CS8382,13/10/14,11,540,Silver-P2
CS8383,13/12/14,12,564,Silver-P2
CS8384,07/01/15,13,588,Silver-P2
CS8385,09/01/15,11,404,Silver-P2
CS8386,26/11/14,10,330,Silver-P2
CS8387,21/09/14,14,560,Silver-P2
CS8388,21/04/14,10,455,Silver-P2
CS8389,26/01/15,14,542,Silver-P2
CS8390,20/05/14,7,209,Silver-P2
CS8391,01/08/14,14,627,Gold-P1
CS8392,16/10/14,16,520,Silver-P2
CS8393,28/02/15,12,350,Silver-P2
CS8394,20/01/15,12,439,Silver-P2
CS8395,07/10/14,14,568,Silver-P2
CS8396,01/02/15,10,588,Silver-P2
CS8397,20/12/14,12,506,Silver-P2
CS8398,18/03/14,12,536,Silver-P2
CS8399,03/09/14,15,595,Silver-P2
CS8400,25/12/13,8,345,Silver-P2
CS8401,22/02/15,10,420,Silver-P2
CS8402,23/12/14,7,319,Silver-P2
CS8403,21/12/14,18,968,Gold-P1
CS8404,14/12/14,15,718,Gold-P1
CS8405,07/01/15,10,480,Silver-P2
CS8406,05/12/13,11,588,Silver-P2
CS8407,16/02/15,15,801,Gold-P1
CS8408,05/03/15,7,341,Silver-P2
CS8409,18/08/14,8,399,Silver-P2
CS8410,03/11/14,7,231,Silver-P2
CS8411,13/10/14,11,595,Silver-P2
CS8412,16/02/15,11,472,Silver-P2
CS8413,31/01/15,10,434,Silver-P2
CS8414,16/11/14,15,629,Gold-P1
CS8415,22/12/14,13,561,Silver-P2
CS8416,11/03/15,13,577,Silver-P2
CS8417,23/12/14,11,520,Silver-P2
CS8418,01/09/14,12,378,Silver-P2
CS8419,13/01/15,12,539,Silver-P2
CS8420,29/04/14,15,654,Gold-P1
CS8421,30/11/14,17,779,Gold-P1
CS8422,11/01/15,11,399,Silver-P2
CS8423,01/03/15,15,704,Gold-P1
CS8424,18/09/14,13,558,Silver-P2
CS8425,06/03/15,14,579,Silver-P2
CS8426,15/02/15,13,593,Silver-P2
CS8427,15/03/15,11,428,Silver-P2
CS8428,19/08/14,12,618,Gold-P1
CS8429,31/10/14,17,748,Gold-P1
CS8430,19/01/15,21,1024,Silver-P2
CS8431,09/08/13,7,224,Silver-P2
CS8432,29/11/14,15,636,Gold-P1
CS8433,30/12/14,20,960,Gold-P1
CS8434,05/02/15,18,836,Gold-P1
CS8435,16/09/14,9,369,Silver-P2
CS8436,05/10/14,16,686,Gold-P1
CS8437,04/10/14,16,787,Gold-P1
CS8438,09/08/14,11,380,Silver-P2
CS8439,29/01/15,14,581,Silver-P2
CS8440,16/10/14,9,397,Silver-P2
CS8441,18/02/15,20,990,Gold-P1
CS8442,12/02/15,23,1037,Silver-P2
CS8443,23/11/14,10,418,Silver-P2
CS8444,03/03/15,10,552,Silver-P2
CS8445,13/03/15,14,676,Gold-P1
CS8446,13/08/14,6,267,Silver-P2
CS8447,23/07/14,10,470,Silver-P2
CS8448,19/02/15,18,801,Gold-P1
CS8449,01/08/14,9,360,Silver-P2
CS8450,07/03/15,11,479,Silver-P2
CS8451,24/02/15,8,400,Silver-P2
CS8452,05/06/14,12,557,Silver-P2
CS8453,28/08/14,14,558,Silver-P2
CS8454,13/01/15,18,873,Gold-P1
CS8455,13/02/15,18,781,Gold-P1
CS8456,27/02/15,14,642,Gold-P1
CS8457,17/11/14,16,765,Gold-P1
CS8458,26/01/15,8,230,Silver-P2
CS8459,26/11/14,21,863,Gold-P1
CS8460,18/10/14,15,570,Silver-P2
CS8461,11/12/14,13,594,Silver-P2
CS8462,05/09/14,9,365,Silver-P2
CS8463,03/03/15,10,437,Silver-P2
CS8464,04/10/14,13,566,Silver-P2
CS8465,22/02/15,13,422,Silver-P2
CS8466,23/02/15,11,453,Silver-P2
CS8467,04/02/15,10,488,Silver-P2
CS8468,27/02/15,16,654,Gold-P1
CS8469,26/05/14,11,572,Silver-P2
CS8470,07/02/14,12,470,Silver-P2
CS8471,05/11/14,13,722,Gold-P1
CS8472,13/12/14,7,282,Silver-P2
CS8473,06/09/14,13,530,Silver-P2
CS8474,22/08/14,14,687,Gold-P1
CS8475,08/03/15,12,605,Gold-P1
CS8476,02/09/14,14,592,Silver-P2
CS8477,10/03/15,11,468,Silver-P2
CS8478,25/10/14,7,287,Silver-P2
CS8479,06/02/15,5,223,Silver-P2
CS8480,07/12/14,14,682,Gold-P1
CS8481,26/11/14,10,442,Silver-P2
CS8482,29/11/14,21,895,Gold-P1
CS8483,30/11/14,10,492,Silver-P2
CS8484,24/01/14,7,344,Silver-P2
CS8485,13/02/15,19,708,Gold-P1
CS8486,29/12/14,12,505,Silver-P2
CS8487,14/03/15,20,925,Gold-P1
CS8488,19/12/14,14,634,Gold-P1
CS8489,23/06/14,15,651,Gold-P1
CS8490,30/01/15,15,590,Silver-P2
CS8491,30/01/15,11,465,Silver-P2
CS8492,12/12/14,12,563,Silver-P2
CS8493,04/02/15,16,678,Gold-P1
CS8494,15/09/14,14,681,Gold-P1
CS8495,25/11/14,11,464,Silver-P2
CS8496,06/01/14,15,661,Gold-P1
CS8497,25/05/14,12,374,Silver-P2
CS8498,15/02/15,7,296,Silver-P2
CS8499,14/12/14,13,705,Gold-P1
CS8500,29/09/14,12,463,Silver-P2
CS8501,17/01/15,13,539,Silver-P2
CS8502,08/12/14,19,868,Gold-P1
CS8503,29/09/14,12,497,Silver-P2
CS8504,22/01/15,4,190,Silver-P2
CS8505,18/11/14,12,424,Silver-P2
CS8506,20/01/15,12,364,Silver-P2
CS8507,16/08/14,13,681,Gold-P1
CS8508,01/02/15,17,772,Gold-P1
CS8509,25/03/14,11,579,Silver-P2
CS8510,05/11/14,13,585,Silver-P2
CS8511,26/12/14,11,588,Silver-P2
CS8512,22/01/15,20,968,Gold-P1
CS8513,31/07/14,14,804,Gold-P1
CS8514,08/09/14,14,606,Gold-P1
CS8515,16/02/15,15,790,Gold-P1
CS8516,15/02/15,11,461,Silver-P2
CS8517,23/10/14,11,559,Silver-P2
CS8518,27/01/15,15,693,Gold-P1
CS8519,08/03/15,13,637,Gold-P1
CS8520,28/02/15,15,620,Gold-P1
CS8521,31/01/15,13,550,Silver-P2
CS8522,06/07/14,11,524,Silver-P2
CS8523,13/12/14,12,550,Silver-P2
CS8524,31/10/14,11,510,Silver-P2
CS8525,16/01/15,10,484,Silver-P2
CS8526,26/01/15,12,479,Silver-P2
CS8527,14/01/15,15,620,Gold-P1
CS8528,21/10/14,12,405,Silver-P2
CS8529,09/02/15,12,618,Gold-P1
CS8530,14/03/15,16,664,Gold-P1
CS8531,14/11/14,18,816,Gold-P1
CS8532,28/01/15,7,318,Silver-P2
CS8533,06/03/15,15,711,Gold-P1
CS8534,24/11/14,14,639,Gold-P1
CS8535,03/10/14,11,466,Silver-P2
CS8536,20/02/15,15,716,Gold-P1
CS8537,14/02/15,11,422,Silver-P2
CS8538,19/06/14,13,692,Gold-P1
CS8539,25/09/14,10,510,Silver-P2
CS8540,28/08/14,14,643,Gold-P1
CS8541,05/10/14,18,819,Gold-P1
CS8542,17/12/14,8,281,Silver-P2
CS8543,21/01/15,14,588,Silver-P2
CS8544,15/09/14,11,583,Silver-P2
CS8545,18/01/15,15,721,Gold-P1
CS8546,08/02/15,14,558,Silver-P2
CS8547,20/02/15,11,488,Silver-P2
CS8548,06/09/14,16,775,Gold-P1
CS8549,06/07/14,11,357,Silver-P2
CS8550,06/03/15,9,334,Silver-P2
CS8551,18/06/14,13,477,Silver-P2
CS8552,25/02/15,20,890,Gold-P1
CS8553,06/07/14,8,374,Silver-P2
CS8554,20/01/15,8,368,Silver-P2
CS8555,09/12/14,10,456,Silver-P2
CS8556,03/03/15,17,721,Gold-P1
CS8557,11/03/15,13,586,Silver-P2
CS8558,16/11/14,14,605,Gold-P1
CS8559,21/02/14,4,157,Silver-P2
CS8560,11/11/14,14,756,Gold-P1
CS8561,27/01/15,16,765,Gold-P1
CS8562,05/03/15,6,250,Silver-P2
CS8563,15/03/15,12,614,Gold-P1
CS8564,19/01/15,10,495,Silver-P2
CS8565,27/10/14,13,523,Silver-P2
CS8566,18/11/14,13,669,Gold-P1
CS8567,15/03/15,12,569,Silver-P2
CS8568,17/02/15,15,753,Gold-P1
CS8569,06/03/15,16,673,Gold-P1
CS8570,03/11/14,6,294,Silver-P2
CS8571,04/02/15,11,597,Silver-P2
CS8572,17/08/14,10,490,Silver-P2
CS8573,01/09/14,13,698,Gold-P1
CS8574,11/02/15,8,328,Silver-P2
CS8575,25/07/14,15,686,Gold-P1
CS8576,17/02/14,7,252,Silver-P2
CS8577,08/03/15,13,485,Silver-P2
CS8578,08/02/15,15,566,Silver-P2
CS8579,08/03/15,25,1151,Premium-P0
CS8580,15/02/15,13,627,Gold-P1
CS8581,21/01/15,9,418,Silver-P2
CS8582,18/02/15,20,967,Gold-P1
CS8583,24/01/15,9,425,Silver-P2
CS8584,25/11/14,18,931,Gold-P1
CS8585,16/03/15,12,503,Silver-P2
CS8586,08/02/15,9,462,Silver-P2
CS8587,22/02/15,12,514,Silver-P2
CS8588,11/12/14,17,930,Gold-P1
CS8589,23/01/15,13,529,Silver-P2
CS8590,11/10/14,17,697,Gold-P1
CS8591,08/01/14,11,487,Silver-P2
CS8592,05/02/15,13,459,Silver-P2
CS8593,28/02/15,13,410,Silver-P2
CS8594,14/03/15,16,763,Gold-P1
CS8595,27/02/15,11,318,Silver-P2
CS8596,22/12/14,8,344,Silver-P2
CS8597,23/03/14,16,784,Gold-P1
CS8598,26/12/14,11,446,Silver-P2
CS8599,04/01/15,17,649,Gold-P1
CS8600,23/02/15,16,768,Gold-P1
CS8601,29/01/15,16,680,Gold-P1
CS8602,15/11/14,16,800,Gold-P1
CS8603,08/02/15,12,485,Silver-P2
CS8604,27/01/15,13,705,Gold-P1
CS8605,12/10/14,10,472,Silver-P2
CS8606,23/02/15,13,556,Silver-P2
CS8607,02/03/15,7,292,Silver-P2
CS8608,13/01/15,13,549,Silver-P2
CS8609,26/01/15,8,252,Silver-P2
CS8610,16/01/15,13,583,Silver-P2
CS8611,27/01/15,12,433,Silver-P2
CS8612,27/12/14,17,699,Gold-P1
CS8613,31/01/15,13,706,Gold-P1
CS8614,07/02/15,14,590,Silver-P2
CS8615,17/12/14,18,752,Gold-P1
CS8616,01/02/15,6,262,Silver-P2
CS8617,10/10/14,10,446,Silver-P2
CS8618,28/08/14,13,573,Silver-P2
CS8619,09/01/15,9,327,Silver-P2
CS8620,25/10/14,23,903,Gold-P1
CS8621,06/01/15,18,636,Gold-P1
CS8622,12/02/15,15,761,Gold-P1
CS8623,01/03/15,16,693,Gold-P1
CS8624,07/02/15,20,914,Gold-P1
CS8625,23/04/14,14,705,Gold-P1
CS8626,05/07/14,7,381,Silver-P2
CS8627,06/08/14,11,519,Silver-P2
CS8628,12/02/15,14,653,Gold-P1
CS8629,04/12/14,9,386,Silver-P2
CS8630,10/09/14,11,384,Silver-P2
CS8631,24/08/13,7,321,Silver-P2
CS8632,05/11/14,13,686,Gold-P1
CS8633,14/11/13,12,433,Silver-P2
CS8634,26/10/14,12,535,Silver-P2
CS8635,27/11/14,15,634,Gold-P1
CS8636,10/11/14,10,484,Silver-P2
CS8637,17/01/15,17,705,Gold-P1
CS8638,11/03/15,20,907,Gold-P1
CS8639,01/02/15,19,856,Gold-P1
CS8640,28/01/15,11,514,Silver-P2
CS8641,24/12/14,14,567,Silver-P2
CS8642,27/07/14,13,670,Gold-P1
CS8643,01/10/14,14,611,Gold-P1
CS8644,19/02/15,16,802,Gold-P1
CS8645,22/02/15,8,346,Silver-P2
CS8646,19/02/15,12,563,Silver-P2
CS8647,17/02/15,14,572,Silver-P2
CS8648,28/10/14,14,436,Silver-P2
CS8649,30/11/14,15,666,Gold-P1
CS8650,16/07/14,13,678,Gold-P1
CS8651,06/01/15,13,468,Silver-P2
CS8652,28/11/14,13,475,Silver-P2
CS8653,14/12/14,15,529,Silver-P2
CS8654,19/01/15,9,439,Silver-P2
CS8655,21/04/14,16,819,Gold-P1
CS8656,10/01/15,15,841,Gold-P1
CS8657,04/02/15,20,974,Gold-P1
CS8658,17/02/15,18,771,Gold-P1
CS8659,27/02/15,12,518,Silver-P2
CS8660,08/02/15,11,558,Silver-P2
CS8661,16/11/14,16,664,Gold-P1
CS8662,27/02/15,16,789,Gold-P1
CS8663,09/03/15,17,794,Gold-P1
CS8664,13/01/15,16,799,Gold-P1
CS8665,21/02/15,10,367,Silver-P2
CS8666,10/02/14,12,583,Silver-P2
CS8667,26/09/13,6,307,Silver-P2
CS8668,28/12/14,16,693,Gold-P1
CS8669,18/01/15,24,1020,Silver-P2
CS8670,15/12/14,14,584,Silver-P2
CS8671,10/01/15,10,468,Silver-P2
CS8672,10/03/15,15,797,Gold-P1
CS8673,15/03/15,14,659,Gold-P1
CS8674,01/07/14,7,302,Silver-P2
CS8675,21/12/14,11,430,Silver-P2
CS8676,30/07/14,14,447,Silver-P2
CS8677,16/10/14,10,390,Silver-P2
CS8678,25/11/14,9,393,Silver-P2
CS8679,25/12/14,15,654,Gold-P1
CS8680,29/08/14,9,349,Silver-P2
CS8681,04/02/15,14,656,Gold-P1
CS8682,02/03/15,24,1196,Silver-P2
CS8683,30/01/15,14,757,Gold-P1
CS8684,23/10/14,10,461,Silver-P2
CS8685,08/03/15,11,526,Silver-P2
CS8686,19/06/14,14,520,Silver-P2
CS8687,03/09/14,17,741,Gold-P1
CS8688,01/01/14,10,461,Silver-P2
CS8689,17/02/15,9,502,Silver-P2
CS8690,16/02/15,17,824,Gold-P1
CS8691,28/05/14,11,565,Silver-P2
CS8692,15/02/15,20,1024,Silver-P2
CS8693,29/01/15,16,664,Gold-P1
CS8694,14/09/14,16,674,Gold-P1
CS8695,06/12/14,16,665,Gold-P1
CS8696,01/12/14,12,614,Gold-P1
CS8697,07/12/14,13,703,Gold-P1
CS8698,20/06/14,9,293,Silver-P2
CS8699,30/10/14,14,558,Silver-P2
CS8700,22/11/14,18,761,Gold-P1
CS8701,13/02/15,13,554,Silver-P2
CS8702,14/01/15,20,894,Gold-P1
CS8703,05/03/15,19,985,Gold-P1
CS8704,27/01/15,10,510,Silver-P2
CS8705,05/10/14,13,692,Gold-P1
CS8706,22/11/14,12,564,Silver-P2
CS8707,30/01/15,9,488,Silver-P2
CS8708,01/03/15,12,514,Silver-P2
CS8709,07/03/15,7,335,Silver-P2
CS8710,09/03/15,14,582,Silver-P2
CS8711,10/09/14,11,528,Silver-P2
CS8712,10/03/15,12,513,Silver-P2
CS8713,19/02/15,14,693,Gold-P1
CS8714,07/02/15,7,260,Silver-P2
CS8715,15/03/15,14,713,Gold-P1
CS8716,06/01/15,10,335,Silver-P2
CS8717,19/09/14,11,467,Silver-P2
CS8718,03/11/14,8,378,Silver-P2
CS8719,24/05/14,15,708,Gold-P1
CS8720,04/08/14,13,598,Silver-P2
CS8721,20/02/15,12,509,Silver-P2
CS8722,26/01/15,15,651,Gold-P1
CS8723,03/02/15,17,827,Gold-P1
CS8724,01/07/14,6,371,Silver-P2
CS8725,01/10/14,6,267,Silver-P2
CS8726,22/02/15,15,537,Silver-P2
CS8727,17/01/15,13,480,Silver-P2
CS8728,19/12/14,11,425,Silver-P2
CS8729,30/12/14,16,723,Gold-P1
CS8730,01/04/14,13,692,Gold-P1
CS8731,28/02/15,15,654,Gold-P1
CS8732,09/02/15,11,554,Silver-P2
CS8733,03/02/15,14,638,Gold-P1
CS8734,02/01/15,14,780,Gold-P1
CS8735,14/01/15,15,616,Gold-P1
CS8736,02/03/15,15,742,Gold-P1
CS8737,16/02/15,7,300,Silver-P2
CS8738,23/11/14,16,854,Gold-P1
CS8739,12/10/14,20,945,Gold-P1
CS8740,02/12/13,7,290,Silver-P2
CS8741,08/03/15,17,910,Gold-P1
CS8742,02/12/14,15,529,Silver-P2
CS8743,11/11/14,11,430,Silver-P2
CS8744,29/01/15,11,537,Silver-P2
CS8745,14/10/14,14,687,Gold-P1
CS8746,12/03/15,12,623,Gold-P1
CS8747,12/12/14,15,662,Gold-P1
CS8748,28/11/14,21,1047,Silver-P2
CS8749,17/02/15,11,482,Silver-P2
CS8750,13/02/14,12,476,Silver-P2
CS8751,03/02/15,15,613,Gold-P1
CS8752,23/11/14,9,457,Silver-P2
CS8754,06/01/15,10,360,Silver-P2
CS8755,25/02/15,21,1052,Silver-P2
CS8756,09/11/14,18,785,Gold-P1
CS8757,21/01/15,14,583,Silver-P2
CS8758,19/02/15,9,382,Silver-P2
CS8759,16/12/14,11,564,Silver-P2
CS8760,24/12/13,7,236,Silver-P2
CS8761,10/02/15,15,781,Gold-P1
CS8762,15/06/14,5,232,Silver-P2
CS8763,16/03/15,6,237,Silver-P2
CS8764,10/11/14,10,396,Silver-P2
CS8765,04/03/15,13,644,Gold-P1
CS8766,23/02/15,19,836,Gold-P1
CS8767,15/03/15,15,659,Gold-P1
